Metodo,sizes,nroTermIndpte,tiempo
G,100,0,1.12667e+06
G,100,0,1.04726e+06
G,100,0,1.05307e+06
G,100,0,1.10592e+06
G,100,0,1.04448e+06
G,100,0,1.04318e+06
G,100,0,970065
G,100,0,556805
G,100,0,556241
G,100,0,610150
C,100,0,988252
C,100,0,78229
C,100,0,78110
C,100,0,77743
C,100,0,77648
C,100,0,77708
C,100,0,77646
C,100,0,77525
C,100,0,77353
C,100,0,77449
G,100,1,592237
G,100,1,590909
G,100,1,631569
G,100,1,873451
G,100,1,953924
G,100,1,765823
G,100,1,558116
G,100,1,591787
G,100,1,556829
G,100,1,556321
C,100,1,101453
C,100,1,79731
C,100,1,77774
C,100,1,77642
C,100,1,77622
C,100,1,77485
C,100,1,77398
C,100,1,77226
C,100,1,77510
C,100,1,77183
G,100,2,557817
G,100,2,556536
G,100,2,589486
G,100,2,646502
G,100,2,557002
G,100,2,556513
G,100,2,556277
G,100,2,556175
G,100,2,556087
G,100,2,592887
C,100,2,79137
C,100,2,77287
C,100,2,77528
C,100,2,77484
C,100,2,77556
C,100,2,77236
C,100,2,77513
C,100,2,77485
C,100,2,77647
C,100,2,77485
G,100,3,584735
G,100,3,556975
G,100,3,556451
G,100,3,556009
G,100,3,573985
G,100,3,585352
G,100,3,574331
G,100,3,580298
G,100,3,877572
G,100,3,983291
C,100,3,154651
C,100,3,112266
C,100,3,132638
C,100,3,77805
C,100,3,77633
C,100,3,77526
C,100,3,77332
C,100,3,77262
C,100,3,77189
C,100,3,77455
G,100,4,560948
G,100,4,557475
G,100,4,556483
G,100,4,561960
G,100,4,556589
G,100,4,588539
G,100,4,556558
G,100,4,588813
G,100,4,556896
G,100,4,556305
C,100,4,78302
C,100,4,77221
C,100,4,77741
C,100,4,77304
C,100,4,77271
C,100,4,77274
C,100,4,84003
C,100,4,77782
C,100,4,76969
C,100,4,77129
G,100,5,557788
G,100,5,587908
G,100,5,617111
G,100,5,569753
G,100,5,607830
G,100,5,589883
G,100,5,556978
G,100,5,556370
G,100,5,600788
G,100,5,574721
C,100,5,77893
C,100,5,77187
C,100,5,76878
C,100,5,76970
C,100,5,92142
C,100,5,92160
C,100,5,77025
C,100,5,76895
C,100,5,91491
C,100,5,82688
G,100,6,600023
G,100,6,842938
G,100,6,897409
G,100,6,849065
G,100,6,558642
G,100,6,556919
G,100,6,556355
G,100,6,561552
G,100,6,615931
G,100,6,621954
C,100,6,140889
C,100,6,85277
C,100,6,81108
C,100,6,79909
C,100,6,79120
C,100,6,79051
C,100,6,78359
C,100,6,78084
C,100,6,78634
C,100,6,77930
G,100,7,558066
G,100,7,556776
G,100,7,556421
G,100,7,556119
G,100,7,565050
G,100,7,556862
G,100,7,583085
G,100,7,556953
G,100,7,556299
G,100,7,555999
C,100,7,78563
C,100,7,78305
C,100,7,77280
C,100,7,77576
C,100,7,77404
C,100,7,77159
C,100,7,77303
C,100,7,81550
C,100,7,77579
C,100,7,77047
G,100,8,557631
G,100,8,556513
G,100,8,556294
G,100,8,556121
G,100,8,635546
G,100,8,929900
G,100,8,939371
G,100,8,646361
G,100,8,558403
G,100,8,556684
C,100,8,98605
C,100,8,84458
C,100,8,82237
C,100,8,80708
C,100,8,79684
C,100,8,78579
C,100,8,78329
C,100,8,78325
C,100,8,78381
C,100,8,77849
G,100,9,574355
G,100,9,617948
G,100,9,630468
G,100,9,557044
G,100,9,556415
G,100,9,612109
G,100,9,556120
G,100,9,560399
G,100,9,556616
G,100,9,556201
C,100,9,80037
C,100,9,78304
C,100,9,77516
C,100,9,77980
C,100,9,77874
C,100,9,92774
C,100,9,77520
C,100,9,77583
C,100,9,77504
C,100,9,77336
G,200,10,4.36364e+06
G,200,10,4.44992e+06
G,200,10,4.34762e+06
G,200,10,4.48014e+06
G,200,10,4.32102e+06
G,200,10,4.31693e+06
G,200,10,4.37993e+06
G,200,10,4.42042e+06
G,200,10,4.36856e+06
G,200,10,4.31121e+06
C,200,10,2.48981e+06
C,200,10,343930
C,200,10,317365
C,200,10,307861
C,200,10,322521
C,200,10,346852
C,200,10,365956
C,200,10,436488
C,200,10,355343
C,200,10,345738
G,200,11,4.51649e+06
G,200,11,4.27657e+06
G,200,11,4.37674e+06
G,200,11,4.4768e+06
G,200,11,4.43131e+06
G,200,11,4.30857e+06
G,200,11,4.29867e+06
G,200,11,4.45356e+06
G,200,11,4.37214e+06
G,200,11,4.3386e+06
C,200,11,385049
C,200,11,328097
C,200,11,365907
C,200,11,354729
C,200,11,341724
C,200,11,305550
C,200,11,302228
C,200,11,349756
C,200,11,305059
C,200,11,300234
G,200,12,4.54833e+06
G,200,12,4.39343e+06
G,200,12,4.5033e+06
G,200,12,4.44557e+06
G,200,12,4.57481e+06
G,200,12,4.45254e+06
G,200,12,4.30426e+06
G,200,12,4.40495e+06
G,200,12,4.40057e+06
G,200,12,5.59326e+06
C,200,12,409588
C,200,12,348271
C,200,12,331322
C,200,12,324293
C,200,12,322149
C,200,12,431296
C,200,12,334267
C,200,12,326523
C,200,12,322848
C,200,12,322623
G,200,13,4.61689e+06
G,200,13,4.32669e+06
G,200,13,4.33225e+06
G,200,13,4.42056e+06
G,200,13,4.51426e+06
G,200,13,4.5491e+06
G,200,13,4.36832e+06
G,200,13,4.37192e+06
G,200,13,4.36276e+06
G,200,13,4.50309e+06
C,200,13,396308
C,200,13,321244
C,200,13,406651
C,200,13,336871
C,200,13,316770
C,200,13,308071
C,200,13,307515
C,200,13,305798
C,200,13,306632
C,200,13,305858
G,200,14,4.53433e+06
G,200,14,4.54132e+06
G,200,14,4.33899e+06
G,200,14,4.81532e+06
G,200,14,4.91285e+06
G,200,14,4.38806e+06
G,200,14,4.56959e+06
G,200,14,4.29409e+06
G,200,14,4.5436e+06
G,200,14,4.48267e+06
C,200,14,388232
C,200,14,327859
C,200,14,310306
C,200,14,320554
C,200,14,312946
C,200,14,344479
C,200,14,439376
C,200,14,320373
C,200,14,343436
C,200,14,308028
G,200,15,4.34905e+06
G,200,15,4.45087e+06
G,200,15,4.40833e+06
G,200,15,4.50497e+06
G,200,15,4.68211e+06
G,200,15,4.65857e+06
G,200,15,4.28321e+06
G,200,15,4.3809e+06
G,200,15,4.47865e+06
G,200,15,4.35036e+06
C,200,15,379777
C,200,15,320409
C,200,15,303323
C,200,15,300738
C,200,15,301232
C,200,15,299681
C,200,15,300005
C,200,15,336061
C,200,15,302294
C,200,15,371112
G,200,16,4.33984e+06
G,200,16,4.5104e+06
G,200,16,4.36568e+06
G,200,16,4.33845e+06
G,200,16,4.43159e+06
G,200,16,4.43298e+06
G,200,16,4.32641e+06
G,200,16,4.58436e+06
G,200,16,4.64715e+06
G,200,16,4.54545e+06
C,200,16,381439
C,200,16,317374
C,200,16,302645
C,200,16,338781
C,200,16,320184
C,200,16,310256
C,200,16,307969
C,200,16,314241
C,200,16,305531
C,200,16,304881
G,200,17,4.85697e+06
G,200,17,4.72062e+06
G,200,17,5.21793e+06
G,200,17,4.39659e+06
G,200,17,4.3048e+06
G,200,17,5.39128e+06
G,200,17,4.42698e+06
G,200,17,4.37652e+06
G,200,17,4.41978e+06
G,200,17,5.40688e+06
C,200,17,394869
C,200,17,329809
C,200,17,311046
C,200,17,307546
C,200,17,307127
C,200,17,305875
C,200,17,310823
C,200,17,402532
C,200,17,331113
C,200,17,305402
G,200,18,4.26991e+06
G,200,18,5.23714e+06
G,200,18,4.43108e+06
G,200,18,4.33837e+06
G,200,18,4.2644e+06
G,200,18,5.40261e+06
G,200,18,4.31135e+06
G,200,18,4.42458e+06
G,200,18,1.16311e+07
G,200,18,6.64859e+06
C,200,18,421101
C,200,18,341555
C,200,18,307502
C,200,18,302752
C,200,18,301396
C,200,18,316680
C,200,18,407968
C,200,18,391935
C,200,18,345221
C,200,18,337748
G,200,19,4.44292e+06
G,200,19,4.26112e+06
G,200,19,4.33397e+06
G,200,19,4.48552e+06
G,200,19,4.34356e+06
G,200,19,4.40164e+06
G,200,19,4.24834e+06
G,200,19,4.77445e+06
G,200,19,4.42754e+06
G,200,19,4.31428e+06
C,200,19,400195
C,200,19,346134
C,200,19,306786
C,200,19,303820
C,200,19,302915
C,200,19,303471
C,200,19,302354
C,200,19,324702
C,200,19,325527
C,200,19,326485
G,300,20,1.69338e+07
G,300,20,1.6815e+07
G,300,20,1.69108e+07
G,300,20,1.6755e+07
G,300,20,1.69288e+07
G,300,20,1.6695e+07
G,300,20,1.67363e+07
G,300,20,1.70669e+07
G,300,20,1.66333e+07
G,300,20,1.67663e+07
C,300,20,8.06746e+06
C,300,20,1.20704e+06
C,300,20,1.0188e+06
C,300,20,964490
C,300,20,947533
C,300,20,917223
C,300,20,1.13097e+06
C,300,20,1.04886e+06
C,300,20,1.02282e+06
C,300,20,1.04414e+06
G,300,21,1.69989e+07
G,300,21,1.66419e+07
G,300,21,1.68256e+07
G,300,21,1.6729e+07
G,300,21,1.67277e+07
G,300,21,1.67133e+07
G,300,21,1.66527e+07
G,300,21,1.67434e+07
G,300,21,1.67313e+07
G,300,21,1.67321e+07
C,300,21,1.08529e+06
C,300,21,987123
C,300,21,906150
C,300,21,948878
C,300,21,993088
C,300,21,921092
C,300,21,900644
C,300,21,903136
C,300,21,928149
C,300,21,981132
G,300,22,1.67852e+07
G,300,22,1.67352e+07
G,300,22,1.70516e+07
G,300,22,1.66557e+07
G,300,22,1.66527e+07
G,300,22,1.66423e+07
G,300,22,1.69058e+07
G,300,22,1.66847e+07
G,300,22,1.66414e+07
G,300,22,1.66541e+07
C,300,22,1.20046e+06
C,300,22,1.15586e+06
C,300,22,1.152e+06
C,300,22,996479
C,300,22,1.04512e+06
C,300,22,915083
C,300,22,918847
C,300,22,991079
C,300,22,992897
C,300,22,992959
G,300,23,1.65498e+07
G,300,23,1.66618e+07
G,300,23,1.65597e+07
G,300,23,1.66666e+07
G,300,23,1.77974e+07
G,300,23,1.69669e+07
G,300,23,1.67112e+07
G,300,23,1.69829e+07
G,300,23,2.3701e+07
G,300,23,1.75077e+07
C,300,23,1.05742e+06
C,300,23,1.0221e+06
C,300,23,1.06316e+06
C,300,23,1.04303e+06
C,300,23,1.04572e+06
C,300,23,1.0665e+06
C,300,23,1.10491e+06
C,300,23,1.0122e+06
C,300,23,1.0038e+06
C,300,23,999311
G,300,24,1.74897e+07
G,300,24,1.74628e+07
G,300,24,1.7242e+07
G,300,24,1.6604e+07
G,300,24,1.69646e+07
G,300,24,1.7312e+07
G,300,24,1.78022e+07
G,300,24,1.73576e+07
G,300,24,1.67029e+07
G,300,24,1.68071e+07
C,300,24,1.21216e+06
C,300,24,909860
C,300,24,922636
C,300,24,959990
C,300,24,1.04274e+06
C,300,24,922109
C,300,24,905518
C,300,24,895172
C,300,24,958555
C,300,24,928558
G,300,25,1.65922e+07
G,300,25,1.68556e+07
G,300,25,1.65813e+07
G,300,25,1.67871e+07
G,300,25,1.71934e+07
G,300,25,1.68079e+07
G,300,25,1.66275e+07
G,300,25,1.67478e+07
G,300,25,1.67691e+07
G,300,25,1.65828e+07
C,300,25,1.08466e+06
C,300,25,981681
C,300,25,938846
C,300,25,1.07092e+06
C,300,25,1.11065e+06
C,300,25,1.1899e+06
C,300,25,1.09879e+06
C,300,25,991206
C,300,25,1.00234e+06
C,300,25,909954
G,300,26,1.67537e+07
G,300,26,1.68821e+07
G,300,26,1.65776e+07
G,300,26,2.28188e+07
G,300,26,1.68575e+07
G,300,26,1.66239e+07
G,300,26,1.65238e+07
G,300,26,1.65098e+07
G,300,26,1.65091e+07
G,300,26,1.66391e+07
C,300,26,1.13421e+06
C,300,26,897734
C,300,26,982580
C,300,26,1.12153e+06
C,300,26,1.07721e+06
C,300,26,1.05343e+06
C,300,26,978954
C,300,26,1.00153e+06
C,300,26,934635
C,300,26,929122
G,300,27,1.65638e+07
G,300,27,1.67567e+07
G,300,27,1.65493e+07
G,300,27,1.66047e+07
G,300,27,1.64858e+07
G,300,27,1.65031e+07
G,300,27,1.65145e+07
G,300,27,1.66107e+07
G,300,27,1.65234e+07
G,300,27,1.65724e+07
C,300,27,1.10116e+06
C,300,27,1.01005e+06
C,300,27,951111
C,300,27,994692
C,300,27,968369
C,300,27,968654
C,300,27,930892
C,300,27,940929
C,300,27,974984
C,300,27,1.01814e+06
G,300,28,1.65955e+07
G,300,28,1.6589e+07
G,300,28,1.65904e+07
G,300,28,1.65968e+07
G,300,28,1.64986e+07
G,300,28,1.66051e+07
G,300,28,1.64408e+07
G,300,28,1.65305e+07
G,300,28,1.6717e+07
G,300,28,1.65213e+07
C,300,28,1.21014e+06
C,300,28,1.17706e+06
C,300,28,1.0733e+06
C,300,28,941817
C,300,28,947674
C,300,28,924354
C,300,28,1.01205e+06
C,300,28,1.12351e+06
C,300,28,1.35702e+06
C,300,28,1.14141e+06
G,300,29,1.68932e+07
G,300,29,1.65076e+07
G,300,29,1.65088e+07
G,300,29,1.65423e+07
G,300,29,1.66741e+07
G,300,29,1.66047e+07
G,300,29,1.65307e+07
G,300,29,1.6697e+07
G,300,29,1.65524e+07
G,300,29,1.65619e+07
C,300,29,1.17297e+06
C,300,29,909839
C,300,29,926264
C,300,29,941599
C,300,29,921658
C,300,29,959696
C,300,29,1.12004e+06
C,300,29,1.05121e+06
C,300,29,1.02115e+06
C,300,29,926230
G,400,30,5.72313e+07
G,400,30,5.70042e+07
G,400,30,5.7186e+07
G,400,30,5.6978e+07
G,400,30,5.75882e+07
G,400,30,5.7568e+07
G,400,30,5.71516e+07
G,400,30,5.71855e+07
G,400,30,5.72175e+07
G,400,30,5.72155e+07
C,400,30,2.10494e+07
C,400,30,1.85782e+06
C,400,30,1.9656e+06
C,400,30,1.8817e+06
C,400,30,1.97375e+06
C,400,30,1.90431e+06
C,400,30,2.09949e+06
C,400,30,1.97902e+06
C,400,30,1.8839e+06
C,400,30,1.87804e+06
G,400,31,5.69203e+07
G,400,31,5.72217e+07
G,400,31,5.83871e+07
G,400,31,5.78036e+07
G,400,31,5.72938e+07
G,400,31,5.70351e+07
G,400,31,5.79609e+07
G,400,31,5.74532e+07
G,400,31,5.69694e+07
G,400,31,5.69751e+07
C,400,31,2.169e+06
C,400,31,2.25346e+06
C,400,31,2.12333e+06
C,400,31,2.07741e+06
C,400,31,1.84281e+06
C,400,31,1.90087e+06
C,400,31,1.92546e+06
C,400,31,1.90669e+06
C,400,31,2.04679e+06
C,400,31,1.96651e+06
G,400,32,5.70125e+07
G,400,32,5.70305e+07
G,400,32,5.71619e+07
G,400,32,5.74334e+07
G,400,32,5.74762e+07
G,400,32,5.69135e+07
G,400,32,5.7165e+07
G,400,32,5.74426e+07
G,400,32,5.72772e+07
G,400,32,5.80501e+07
C,400,32,2.47728e+06
C,400,32,2.1769e+06
C,400,32,2.34868e+06
C,400,32,2.22217e+06
C,400,32,2.26582e+06
C,400,32,2.26306e+06
C,400,32,2.17722e+06
C,400,32,2.15731e+06
C,400,32,2.14993e+06
C,400,32,2.09448e+06
G,400,33,5.72432e+07
G,400,33,5.69978e+07
G,400,33,5.82946e+07
G,400,33,5.872e+07
G,400,33,5.74347e+07
G,400,33,5.71691e+07
G,400,33,5.72006e+07
G,400,33,5.77229e+07
G,400,33,5.72538e+07
G,400,33,5.75705e+07
C,400,33,2.02743e+06
C,400,33,2.16653e+06
C,400,33,2.08804e+06
C,400,33,1.89238e+06
C,400,33,2.11454e+06
C,400,33,1.94034e+06
C,400,33,2.04117e+06
C,400,33,1.89966e+06
C,400,33,2.00792e+06
C,400,33,1.9734e+06
G,400,34,5.73215e+07
G,400,34,5.70676e+07
G,400,34,5.7218e+07
G,400,34,5.71934e+07
G,400,34,5.73365e+07
G,400,34,5.71704e+07
G,400,34,5.79423e+07
G,400,34,5.73358e+07
G,400,34,5.72373e+07
G,400,34,5.72622e+07
C,400,34,1.9308e+06
C,400,34,1.95018e+06
C,400,34,2.24139e+06
C,400,34,2.31464e+06
C,400,34,2.5723e+06
C,400,34,2.587e+06
C,400,34,2.1035e+06
C,400,34,2.0079e+06
C,400,34,1.91932e+06
C,400,34,1.90046e+06
G,400,35,5.71488e+07
G,400,35,5.71734e+07
G,400,35,5.70277e+07
G,400,35,5.7269e+07
G,400,35,5.75451e+07
G,400,35,5.76166e+07
G,400,35,5.75782e+07
G,400,35,5.71664e+07
G,400,35,5.72178e+07
G,400,35,5.71961e+07
C,400,35,2.02219e+06
C,400,35,2.36987e+06
C,400,35,2.23283e+06
C,400,35,1.96764e+06
C,400,35,1.95539e+06
C,400,35,1.9541e+06
C,400,35,2.14817e+06
C,400,35,1.87865e+06
C,400,35,1.92791e+06
C,400,35,2.05325e+06
G,400,36,5.73502e+07
G,400,36,5.71008e+07
G,400,36,5.7478e+07
G,400,36,5.96572e+07
G,400,36,5.88178e+07
G,400,36,5.88353e+07
G,400,36,5.81506e+07
G,400,36,5.71253e+07
G,400,36,5.72676e+07
G,400,36,5.72907e+07
C,400,36,1.90321e+06
C,400,36,2.1178e+06
C,400,36,2.27387e+06
C,400,36,2.0272e+06
C,400,36,2.18645e+06
C,400,36,1.93804e+06
C,400,36,1.86651e+06
C,400,36,1.90934e+06
C,400,36,1.85499e+06
C,400,36,1.99706e+06
G,400,37,5.7038e+07
G,400,37,5.73209e+07
G,400,37,5.75572e+07
G,400,37,5.72723e+07
G,400,37,5.72419e+07
G,400,37,5.72335e+07
G,400,37,5.74643e+07
G,400,37,5.71031e+07
G,400,37,5.72747e+07
G,400,37,5.73099e+07
C,400,37,2.01168e+06
C,400,37,2.03632e+06
C,400,37,2.0247e+06
C,400,37,1.84656e+06
C,400,37,2.09564e+06
C,400,37,2.06429e+06
C,400,37,1.85926e+06
C,400,37,2.08686e+06
C,400,37,2.76988e+06
C,400,37,2.18542e+06
G,400,38,5.73464e+07
G,400,38,5.71601e+07
G,400,38,5.73365e+07
G,400,38,5.81506e+07
G,400,38,5.7254e+07
G,400,38,5.75073e+07
G,400,38,5.71902e+07
G,400,38,5.73357e+07
G,400,38,5.71232e+07
G,400,38,5.71885e+07
C,400,38,1.94004e+06
C,400,38,1.89856e+06
C,400,38,2.18056e+06
C,400,38,2.07342e+06
C,400,38,2.0834e+06
C,400,38,2.10453e+06
C,400,38,1.97577e+06
C,400,38,2.20611e+06
C,400,38,2.06158e+06
C,400,38,1.85062e+06
G,400,39,5.71768e+07
G,400,39,5.73691e+07
G,400,39,5.71472e+07
G,400,39,5.73068e+07
G,400,39,5.71489e+07
G,400,39,5.72221e+07
G,400,39,5.72881e+07
G,400,39,6.03241e+07
G,400,39,5.89188e+07
G,400,39,5.80719e+07
C,400,39,2.1325e+06
C,400,39,2.11163e+06
C,400,39,2.18416e+06
C,400,39,2.04973e+06
C,400,39,1.97673e+06
C,400,39,2.0411e+06
C,400,39,1.89441e+06
C,400,39,2.10357e+06
C,400,39,2.00419e+06
C,400,39,1.83934e+06
G,500,40,1.12674e+08
G,500,40,1.1379e+08
G,500,40,1.15594e+08
G,500,40,1.13908e+08
G,500,40,1.16926e+08
G,500,40,1.13553e+08
G,500,40,1.18889e+08
G,500,40,1.15111e+08
G,500,40,1.13095e+08
G,500,40,1.13019e+08
C,500,40,4.0508e+07
C,500,40,3.45029e+06
C,500,40,3.2716e+06
C,500,40,3.08355e+06
C,500,40,3.19975e+06
C,500,40,3.36125e+06
C,500,40,3.16408e+06
C,500,40,3.32691e+06
C,500,40,3.13723e+06
C,500,40,3.20793e+06
G,500,41,1.1286e+08
G,500,41,1.13749e+08
G,500,41,1.14662e+08
G,500,41,1.13343e+08
G,500,41,1.1767e+08
G,500,41,1.13229e+08
G,500,41,1.15555e+08
G,500,41,1.12981e+08
G,500,41,1.13817e+08
G,500,41,1.13349e+08
C,500,41,3.27238e+06
C,500,41,3.3577e+06
C,500,41,3.61614e+06
C,500,41,3.48511e+06
C,500,41,3.21946e+06
C,500,41,3.12036e+06
C,500,41,3.12922e+06
C,500,41,3.37362e+06
C,500,41,3.15584e+06
C,500,41,3.24658e+06
G,500,42,1.12828e+08
G,500,42,1.13387e+08
G,500,42,1.13683e+08
G,500,42,1.14008e+08
G,500,42,1.15079e+08
G,500,42,1.14622e+08
G,500,42,1.13267e+08
G,500,42,1.13181e+08
G,500,42,1.13171e+08
G,500,42,1.13427e+08
C,500,42,3.40586e+06
C,500,42,3.45981e+06
C,500,42,3.12219e+06
C,500,42,3.23478e+06
C,500,42,3.24858e+06
C,500,42,3.25765e+06
C,500,42,3.51624e+06
C,500,42,3.18819e+06
C,500,42,3.28959e+06
C,500,42,3.19734e+06
G,500,43,1.1252e+08
G,500,43,1.14647e+08
G,500,43,1.13273e+08
G,500,43,1.1509e+08
G,500,43,1.13018e+08
G,500,43,1.13133e+08
G,500,43,1.14018e+08
G,500,43,1.13498e+08
G,500,43,1.14535e+08
G,500,43,1.12969e+08
C,500,43,3.63526e+06
C,500,43,3.2316e+06
C,500,43,3.17723e+06
C,500,43,3.1074e+06
C,500,43,3.24062e+06
C,500,43,3.36578e+06
C,500,43,3.2053e+06
C,500,43,3.49294e+06
C,500,43,3.53503e+06
C,500,43,3.34909e+06
G,500,44,1.1329e+08
G,500,44,1.14477e+08
G,500,44,1.13212e+08
